Bin_Center,Count
1.869623036317379501e+03,4.580000000000000000e+02
1.869623179289932978e+03,3.730000000000000000e+02
1.869623321411587767e+03,3.910000000000000000e+02
1.869623462699192260e+03,4.200000000000000000e+02
1.869623603169261514e+03,4.380000000000000000e+02
1.869623742837982718e+03,4.580000000000000000e+02
1.869623881721223597e+03,3.780000000000000000e+02
1.869624019834536739e+03,4.640000000000000000e+02
1.869624157193167775e+03,4.120000000000000000e+02
1.869624293812059477e+03,4.560000000000000000e+02
1.869624429705859711e+03,4.220000000000000000e+02
1.869624564888925306e+03,4.590000000000000000e+02
1.869624699375329328e+03,4.560000000000000000e+02
1.869624833178866993e+03,4.720000000000000000e+02
1.869624966313058849e+03,4.580000000000000000e+02
1.869625098791158507e+03,4.600000000000000000e+02
1.869625230626157418e+03,4.600000000000000000e+02
1.869625361830789188e+03,4.530000000000000000e+02
1.869625492417535725e+03,5.010000000000000000e+02
1.869625622398632004e+03,4.500000000000000000e+02
1.869625751786069941e+03,4.710000000000000000e+02
1.869625880591604528e+03,4.760000000000000000e+02
1.869626008826758152e+03,4.800000000000000000e+02
1.869626136502824693e+03,5.030000000000000000e+02
1.869626263630874746e+03,4.910000000000000000e+02
1.869626390221759266e+03,5.450000000000000000e+02
1.869626516286114565e+03,5.110000000000000000e+02
1.869626641834366637e+03,5.510000000000000000e+02
1.869626766876735019e+03,5.390000000000000000e+02
1.869626891423235975e+03,5.490000000000000000e+02
1.869627015483688865e+03,5.450000000000000000e+02
1.869627139067717508e+03,5.530000000000000000e+02
1.869627262184755637e+03,5.500000000000000000e+02
1.869627384844050084e+03,5.700000000000000000e+02
1.869627507054664420e+03,5.580000000000000000e+02
1.869627628825483043e+03,6.070000000000000000e+02
1.869627750165214820e+03,6.040000000000000000e+02
1.869627871082394904e+03,6.430000000000000000e+02
1.869627991585390646e+03,6.280000000000000000e+02
1.869628111682403414e+03,6.230000000000000000e+02
1.869628231381472233e+03,6.530000000000000000e+02
1.869628350690476282e+03,6.420000000000000000e+02
1.869628469617139217e+03,6.680000000000000000e+02
1.869628588169032355e+03,6.420000000000000000e+02
1.869628706353576035e+03,7.230000000000000000e+02
1.869628824178044397e+03,7.090000000000000000e+02
1.869628941649566968e+03,7.180000000000000000e+02
1.869629058775132989e+03,7.470000000000000000e+02
1.869629175561592319e+03,7.620000000000000000e+02
1.869629292015659757e+03,7.600000000000000000e+02
1.869629408143917317e+03,7.930000000000000000e+02
1.869629523952815816e+03,7.360000000000000000e+02
1.869629639448678972e+03,8.070000000000000000e+02
1.869629754637705901e+03,8.220000000000000000e+02
1.869629869525971571e+03,8.630000000000000000e+02
1.869629984119431356e+03,8.350000000000000000e+02
1.869630098423923300e+03,8.630000000000000000e+02
1.869630212445169036e+03,9.100000000000000000e+02
1.869630326188777190e+03,8.810000000000000000e+02
1.869630439660244974e+03,8.950000000000000000e+02
1.869630552864961373e+03,9.000000000000000000e+02
1.869630665808208505e+03,9.380000000000000000e+02
1.869630778495163213e+03,1.006000000000000000e+03
1.869630890930900932e+03,9.430000000000000000e+02
1.869631003120395462e+03,9.850000000000000000e+02
1.869631115068523286e+03,1.039000000000000000e+03
1.869631226780063344e+03,9.940000000000000000e+02
1.869631338259700669e+03,1.056000000000000000e+03
1.869631449512026848e+03,1.042000000000000000e+03
1.869631560541543195e+03,1.080000000000000000e+03
1.869631671352661442e+03,1.093000000000000000e+03
1.869631781949706237e+03,1.170000000000000000e+03
1.869631892336916280e+03,1.156000000000000000e+03
1.869632002518446598e+03,1.199000000000000000e+03
1.869632112498370134e+03,1.149000000000000000e+03
1.869632222280678434e+03,1.212000000000000000e+03
1.869632331869285053e+03,1.289000000000000000e+03
1.869632441268025332e+03,1.282000000000000000e+03
1.869632550480658665e+03,1.301000000000000000e+03
1.869632659510870553e+03,1.302000000000000000e+03
1.869632768362272600e+03,1.346000000000000000e+03
1.869632877038406150e+03,1.364000000000000000e+03
1.869632985542741153e+03,1.331000000000000000e+03
1.869633093878679574e+03,1.471000000000000000e+03
1.869633202049555848e+03,1.479000000000000000e+03
1.869633310058638699e+03,1.475000000000000000e+03
1.869633417909131595e+03,1.576000000000000000e+03
1.869633525604174793e+03,1.561000000000000000e+03
1.869633633146846250e+03,1.613000000000000000e+03
1.869633740540163444e+03,1.649000000000000000e+03
1.869633847787083596e+03,1.714000000000000000e+03
1.869633954890505265e+03,1.634000000000000000e+03
1.869634061853270396e+03,1.742000000000000000e+03
1.869634168678163860e+03,1.736000000000000000e+03
1.869634275367915961e+03,1.781000000000000000e+03
1.869634381925202433e+03,1.892000000000000000e+03
1.869634488352645803e+03,1.944000000000000000e+03
1.869634594652818123e+03,2.038000000000000000e+03
1.869634700828238692e+03,1.902000000000000000e+03
1.869634806881378154e+03,2.014000000000000000e+03
1.869634912814657582e+03,2.051000000000000000e+03
1.869635018630450759e+03,2.076000000000000000e+03
1.869635124331083716e+03,2.191000000000000000e+03
1.869635229918837013e+03,2.202000000000000000e+03
1.869635335395945276e+03,2.292000000000000000e+03
1.869635440764599934e+03,2.305000000000000000e+03
1.869635546026948305e+03,2.389000000000000000e+03
1.869635651185095412e+03,2.453000000000000000e+03
1.869635756241104446e+03,2.542000000000000000e+03
1.869635861196998349e+03,2.503000000000000000e+03
1.869635966054759137e+03,2.551000000000000000e+03
1.869636070816329720e+03,2.769000000000000000e+03
1.869636175483615261e+03,2.739000000000000000e+03
1.869636280058482498e+03,2.774000000000000000e+03
1.869636384542761562e+03,2.844000000000000000e+03
1.869636488938245975e+03,2.986000000000000000e+03
1.869636593246694247e+03,3.030000000000000000e+03
1.869636697469829414e+03,3.149000000000000000e+03
1.869636801609341092e+03,3.094000000000000000e+03
1.869636905666885241e+03,3.247000000000000000e+03
1.869637009644084628e+03,3.239000000000000000e+03
1.869637113542530642e+03,3.294000000000000000e+03
1.869637217363782383e+03,3.490000000000000000e+03
1.869637321109368258e+03,3.562000000000000000e+03
1.869637424780786432e+03,3.578000000000000000e+03
1.869637528379505966e+03,3.772000000000000000e+03
1.869637631906965908e+03,3.794000000000000000e+03
1.869637735364578020e+03,3.962000000000000000e+03
1.869637838753724509e+03,4.047000000000000000e+03
1.869637942075761657e+03,4.218000000000000000e+03
1.869638045332018237e+03,4.237000000000000000e+03
1.869638148523796644e+03,4.529000000000000000e+03
1.869638251652373810e+03,4.597000000000000000e+03
1.869638354719000745e+03,4.667000000000000000e+03
1.869638457724904811e+03,4.885000000000000000e+03
1.869638560671287905e+03,5.012000000000000000e+03
1.869638663559328961e+03,5.156000000000000000e+03
1.869638766390182809e+03,5.287000000000000000e+03
1.869638869164982225e+03,5.470000000000000000e+03
1.869638971884836792e+03,5.800000000000000000e+03
1.869639074550834721e+03,5.694000000000000000e+03
1.869639177164042621e+03,5.995000000000000000e+03
1.869639279725505503e+03,6.270000000000000000e+03
1.869639382236247911e+03,6.457000000000000000e+03
1.869639484697274384e+03,6.659000000000000000e+03
1.869639587109569675e+03,6.706000000000000000e+03
1.869639689474097850e+03,6.931000000000000000e+03
1.869639791791805692e+03,7.350000000000000000e+03
1.869639894063619522e+03,7.643000000000000000e+03
1.869639996290448835e+03,7.989000000000000000e+03
1.869640098473184025e+03,8.181000000000000000e+03
1.869640200612697754e+03,8.384000000000000000e+03
1.869640302709846765e+03,8.789000000000000000e+03
1.869640404765469157e+03,9.033000000000000000e+03
1.869640506780387568e+03,9.463000000000000000e+03
1.869640608755408039e+03,9.772000000000000000e+03
1.869640710691320692e+03,1.028300000000000000e+04
1.869640812588899280e+03,1.058800000000000000e+04
1.869640914448903914e+03,1.082100000000000000e+04
1.869641016272077650e+03,1.146200000000000000e+04
1.869641118059150131e+03,1.194000000000000000e+04
1.869641219810836446e+03,1.241300000000000000e+04
1.869641321527836681e+03,1.281300000000000000e+04
1.869641423210838411e+03,1.328500000000000000e+04
1.869641524860514437e+03,1.387400000000000000e+04
1.869641626477524824e+03,1.453000000000000000e+04
1.869641728062515995e+03,1.465800000000000000e+04
1.869641829616122322e+03,1.544100000000000000e+04
1.869641931138965447e+03,1.600800000000000000e+04
1.869642032631654047e+03,1.663600000000000000e+04
1.869642134094785433e+03,1.747800000000000000e+04
1.869642235528945093e+03,1.803700000000000000e+04
1.869642336934706236e+03,1.857800000000000000e+04
1.869642438312631839e+03,1.928600000000000000e+04
1.869642539663272146e+03,2.008500000000000000e+04
1.869642640987168306e+03,2.077700000000000000e+04
1.869642742284849874e+03,2.197800000000000000e+04
1.869642843556835487e+03,2.246500000000000000e+04
1.869642944803634009e+03,2.318800000000000000e+04
1.869643046025744297e+03,2.390300000000000000e+04
1.869643147223654978e+03,2.489400000000000000e+04
1.869643248397845582e+03,2.578500000000000000e+04
1.869643349548785636e+03,2.637300000000000000e+04
1.869643450676935572e+03,2.776500000000000000e+04
1.869643551782746727e+03,2.843800000000000000e+04
1.869643652866661341e+03,2.924500000000000000e+04
1.869643753929113245e+03,3.060900000000000000e+04
1.869643854970526945e+03,3.136400000000000000e+04
1.869643955991319217e+03,3.262900000000000000e+04
1.869644056991898651e+03,3.371200000000000000e+04
1.869644157972665198e+03,3.453800000000000000e+04
1.869644258934011305e+03,3.535600000000000000e+04
1.869644359876321232e+03,3.662600000000000000e+04
1.869644460799972421e+03,3.802900000000000000e+04
1.869644561705334127e+03,3.891700000000000000e+04
1.869644662592768555e+03,4.002700000000000000e+04
1.869644763462630635e+03,4.132000000000000000e+04
1.869644864315268023e+03,4.219300000000000000e+04
1.869644965151022006e+03,4.296500000000000000e+04
1.869645065970227279e+03,4.434700000000000000e+04
1.869645166773211258e+03,4.540800000000000000e+04
1.869645267560294769e+03,4.647100000000000000e+04
1.869645368331793179e+03,4.796700000000000000e+04
1.869645469088014806e+03,4.919900000000000000e+04
1.869645569829262513e+03,5.025500000000000000e+04
1.869645670555832112e+03,5.148800000000000000e+04
1.869645771268014869e+03,5.253300000000000000e+04
1.869645871966095456e+03,5.312600000000000000e+04
1.869645972650353087e+03,5.470100000000000000e+04
1.869646073321061522e+03,5.636300000000000000e+04
1.869646173978489060e+03,5.710600000000000000e+04
1.869646274622898773e+03,5.836200000000000000e+04
1.869646375254548275e+03,5.897400000000000000e+04
1.869646475873690633e+03,6.028000000000000000e+04
1.869646576480572548e+03,6.179800000000000000e+04
1.869646677075437537e+03,6.273100000000000000e+04
1.869646777658523661e+03,6.349500000000000000e+04
1.869646878230063521e+03,6.447700000000000000e+04
1.869646978790286539e+03,6.560700000000000000e+04
1.869647079339415995e+03,6.672000000000000000e+04
1.869647179877672443e+03,6.794400000000000000e+04
1.869647280405270521e+03,6.839400000000000000e+04
1.869647380922421235e+03,7.018700000000000000e+04
1.869647481429331947e+03,7.120500000000000000e+04
1.869647581926205021e+03,7.161000000000000000e+04
1.869647682413239181e+03,7.282600000000000000e+04
1.869647782890629514e+03,7.360400000000000000e+04
1.869647883358567015e+03,7.440300000000000000e+04
1.869647983817238810e+03,7.492000000000000000e+04
1.869648084266828164e+03,7.557700000000000000e+04
1.869648184707515156e+03,7.631100000000000000e+04
1.869648285139476002e+03,7.716000000000000000e+04
1.869648385562883504e+03,7.819000000000000000e+04
1.869648485977906603e+03,7.872200000000000000e+04
1.869648586384711962e+03,7.957200000000000000e+04
1.869648686783461926e+03,8.014600000000000000e+04
1.869648787174316112e+03,8.049200000000000000e+04
1.869648887557430953e+03,8.074300000000000000e+04
1.869648987932959471e+03,8.196400000000000000e+04
1.869649088301052188e+03,8.221000000000000000e+04
1.869649188661856215e+03,8.217900000000000000e+04
1.869649289015515933e+03,8.251900000000000000e+04
1.869649389362172315e+03,8.325500000000000000e+04
1.869649489701964740e+03,8.315100000000000000e+04
1.869649590035028723e+03,8.370100000000000000e+04
1.869649690361497505e+03,8.315300000000000000e+04
1.869649790681502054e+03,8.398600000000000000e+04
1.869649890995169926e+03,8.339600000000000000e+04
1.869649991302626859e+03,8.385700000000000000e+04
1.869650091603995634e+03,8.378200000000000000e+04
1.869650191899396987e+03,8.359300000000000000e+04
1.869650292188948697e+03,8.342800000000000000e+04
1.869650392472767180e+03,8.347500000000000000e+04
1.869650492750965668e+03,8.304600000000000000e+04
1.869650593023655347e+03,8.256100000000000000e+04
1.869650693290945583e+03,8.253000000000000000e+04
1.869650793552943014e+03,8.173200000000000000e+04
1.869650893809752688e+03,8.181700000000000000e+04
1.869650994061477149e+03,8.091900000000000000e+04
1.869651094308217125e+03,8.082100000000000000e+04
1.869651194550071068e+03,8.034100000000000000e+04
1.869651294787136067e+03,7.964300000000000000e+04
1.869651395019507163e+03,7.894800000000000000e+04
1.869651495247276671e+03,7.908200000000000000e+04
1.869651595470536222e+03,7.746900000000000000e+04
1.869651695689374719e+03,7.709900000000000000e+04
1.869651795903880156e+03,7.568500000000000000e+04
1.869651896114138253e+03,7.539400000000000000e+04
1.869651996320232684e+03,7.453300000000000000e+04
1.869652096522246211e+03,7.347700000000000000e+04
1.869652196720259781e+03,7.353000000000000000e+04
1.869652296914352064e+03,7.190500000000000000e+04
1.869652397104601278e+03,7.154100000000000000e+04
1.869652497291083137e+03,7.027200000000000000e+04
1.869652597473872447e+03,6.918500000000000000e+04
1.869652697653042651e+03,6.822800000000000000e+04
1.869652797828664916e+03,6.743300000000000000e+04
1.869652898000809500e+03,6.641200000000000000e+04
1.869652998169545299e+03,6.503800000000000000e+04
1.869653098334939841e+03,6.421400000000000000e+04
1.869653198497059748e+03,6.288500000000000000e+04
1.869653298655969138e+03,6.187400000000000000e+04
1.869653398811732131e+03,6.104900000000000000e+04
1.869653498964410574e+03,5.971100000000000000e+04
1.869653599114065855e+03,5.834600000000000000e+04
1.869653699260758003e+03,5.791700000000000000e+04
1.869653799404545225e+03,5.590400000000000000e+04
1.869653899545485274e+03,5.505300000000000000e+04
1.869653999683634538e+03,5.416300000000000000e+04
1.869654099819048042e+03,5.302800000000000000e+04
1.869654199951780356e+03,5.153000000000000000e+04
1.869654300081884685e+03,5.043100000000000000e+04
1.869654400209412415e+03,4.932200000000000000e+04
1.869654500334414934e+03,4.815600000000000000e+04
1.869654600456942717e+03,4.750700000000000000e+04
1.869654700577043968e+03,4.623700000000000000e+04
1.869654800694766891e+03,4.451100000000000000e+04
1.869654900810158779e+03,4.370000000000000000e+04
1.869655000923266016e+03,4.189700000000000000e+04
1.869655101034133168e+03,4.120300000000000000e+04
1.869655201142805254e+03,4.013100000000000000e+04
1.869655301249325476e+03,3.895200000000000000e+04
1.869655401353736579e+03,3.794000000000000000e+04
1.869655501456079946e+03,3.672500000000000000e+04
1.869655601556396959e+03,3.603300000000000000e+04
1.869655701654727636e+03,3.449200000000000000e+04
1.869655801751111085e+03,3.357400000000000000e+04
1.869655901845585959e+03,3.236300000000000000e+04
1.869656001938190229e+03,3.151900000000000000e+04
1.869656102028960731e+03,3.068400000000000000e+04
1.869656202117933844e+03,2.983200000000000000e+04
1.869656302205145039e+03,2.859500000000000000e+04
1.869656402290629785e+03,2.770100000000000000e+04
1.869656502374421734e+03,2.673900000000000000e+04
1.869656602456554083e+03,2.609200000000000000e+04
1.869656702537060482e+03,2.491900000000000000e+04
1.869656802615972538e+03,2.440400000000000000e+04
1.869656902693322081e+03,2.331900000000000000e+04
1.869657002769140036e+03,2.244500000000000000e+04
1.869657102843456414e+03,2.154100000000000000e+04
1.869657202916301685e+03,2.088900000000000000e+04
1.869657302987704270e+03,2.001800000000000000e+04
1.869657403057693045e+03,1.926800000000000000e+04
1.869657503126295978e+03,1.846100000000000000e+04
1.869657603193540581e+03,1.787900000000000000e+04
1.869657703259453456e+03,1.728800000000000000e+04
1.869657803324061206e+03,1.664600000000000000e+04
1.869657903387389524e+03,1.587200000000000000e+04
1.869658003449464104e+03,1.526400000000000000e+04
1.869658103510309502e+03,1.472600000000000000e+04
1.869658203569949819e+03,1.400900000000000000e+04
1.869658303628409612e+03,1.357200000000000000e+04
1.869658403685711619e+03,1.303100000000000000e+04
1.869658503741878803e+03,1.251000000000000000e+04
1.869658603796933903e+03,1.216300000000000000e+04
1.869658703850898746e+03,1.173700000000000000e+04
1.869658803903795160e+03,1.117100000000000000e+04
1.869658903955644291e+03,1.071100000000000000e+04
1.869659004006466375e+03,1.011100000000000000e+04
1.869659104056282331e+03,1.000000000000000000e+04
1.869659204105111939e+03,9.287000000000000000e+03
1.869659304152974528e+03,9.167000000000000000e+03
1.869659404199889423e+03,8.765000000000000000e+03
1.869659504245875269e+03,8.410000000000000000e+03
1.869659604290950710e+03,7.995000000000000000e+03
1.869659704335133483e+03,7.816000000000000000e+03
1.869659804378441095e+03,7.604000000000000000e+03
1.869659904420891507e+03,7.177000000000000000e+03
1.869660004462501547e+03,6.953000000000000000e+03
1.869660104503287357e+03,6.705000000000000000e+03
1.869660204543265536e+03,6.446000000000000000e+03
1.869660304582452000e+03,6.283000000000000000e+03
1.869660404620862664e+03,6.057000000000000000e+03
1.869660504658512764e+03,5.799000000000000000e+03
1.869660604695417305e+03,5.433000000000000000e+03
1.869660704731591068e+03,5.372000000000000000e+03
1.869660804767048376e+03,5.255000000000000000e+03
1.869660904801804008e+03,4.842000000000000000e+03
1.869661004835871381e+03,4.809000000000000000e+03
1.869661104869263909e+03,4.663000000000000000e+03
1.869661204901995234e+03,4.544000000000000000e+03
1.869661304934078544e+03,4.481000000000000000e+03
1.869661404965526344e+03,4.336000000000000000e+03
1.869661504996351596e+03,3.990000000000000000e+03
1.869661605026566576e+03,3.869000000000000000e+03
1.869661705056183109e+03,3.904000000000000000e+03
1.869661805085213473e+03,3.814000000000000000e+03
1.869661905113668809e+03,3.591000000000000000e+03
1.869662005141560712e+03,3.516000000000000000e+03
1.869662105168900325e+03,3.371000000000000000e+03
1.869662205195698334e+03,3.402000000000000000e+03
1.869662305221965880e+03,3.168000000000000000e+03
1.869662405247713195e+03,3.077000000000000000e+03
1.869662505272950966e+03,3.017000000000000000e+03
1.869662605297688742e+03,2.976000000000000000e+03
1.869662705321936755e+03,2.825000000000000000e+03
1.869662805345704783e+03,2.747000000000000000e+03
1.869662905369002146e+03,2.678000000000000000e+03
1.869663005391837942e+03,2.477000000000000000e+03
1.869663105414221718e+03,2.475000000000000000e+03
1.869663205436162116e+03,2.459000000000000000e+03
1.869663305457668230e+03,2.435000000000000000e+03
1.869663405478748246e+03,2.273000000000000000e+03
1.869663505499411031e+03,2.318000000000000000e+03
1.869663605519664770e+03,2.117000000000000000e+03
1.869663705539517650e+03,2.134000000000000000e+03
1.869663805558976946e+03,2.060000000000000000e+03
1.869663905578051072e+03,1.999000000000000000e+03
1.869664005596747756e+03,1.960000000000000000e+03
1.869664105615073822e+03,1.941000000000000000e+03
1.869664205633037000e+03,1.770000000000000000e+03
1.869664305650644792e+03,1.754000000000000000e+03
1.869664405667903793e+03,1.735000000000000000e+03
1.869664505684821052e+03,1.721000000000000000e+03
1.869664605701403616e+03,1.636000000000000000e+03
1.869664705717657398e+03,1.591000000000000000e+03
1.869664805733589446e+03,1.634000000000000000e+03
1.869664905749205900e+03,1.428000000000000000e+03
1.869665005764513353e+03,1.545000000000000000e+03
1.869665105779517489e+03,1.416000000000000000e+03
1.869665205794224676e+03,1.393000000000000000e+03
1.869665305808640824e+03,1.350000000000000000e+03
1.869665405822771390e+03,1.358000000000000000e+03
1.869665505836622060e+03,1.290000000000000000e+03
1.869665605850198517e+03,1.246000000000000000e+03
1.869665705863505991e+03,1.201000000000000000e+03
1.869665805876550166e+03,1.172000000000000000e+03
1.869665905889336045e+03,1.186000000000000000e+03
1.869666005901868630e+03,1.153000000000000000e+03
1.869666105914152922e+03,1.096000000000000000e+03
1.869666205926193925e+03,1.050000000000000000e+03
1.869666305937996867e+03,1.088000000000000000e+03
1.869666405949566069e+03,1.036000000000000000e+03
1.869666505960906079e+03,1.008000000000000000e+03
1.869666605972021443e+03,9.740000000000000000e+02
1.869666705982916710e+03,9.630000000000000000e+02
1.869666805993596427e+03,9.390000000000000000e+02
1.869666906004064458e+03,9.120000000000000000e+02
1.869667006014325125e+03,8.780000000000000000e+02
1.869667106024382974e+03,8.980000000000000000e+02
1.869667206034241644e+03,8.320000000000000000e+02
1.869667306043904773e+03,8.150000000000000000e+02
1.869667406053376908e+03,7.270000000000000000e+02
1.869667506062661232e+03,7.340000000000000000e+02
1.869667606071761838e+03,7.530000000000000000e+02
1.869667706080681910e+03,7.200000000000000000e+02
1.869667806089425767e+03,6.830000000000000000e+02
1.869667906097996365e+03,7.270000000000000000e+02
1.869668006106397115e+03,6.760000000000000000e+02
1.869668106114631655e+03,6.290000000000000000e+02
1.869668206122703396e+03,6.090000000000000000e+02
1.869668306130614837e+03,5.790000000000000000e+02
1.869668406138369846e+03,5.590000000000000000e+02
1.869668506145971151e+03,5.920000000000000000e+02
1.869668606153421933e+03,5.280000000000000000e+02
1.869668706160725378e+03,5.260000000000000000e+02
1.869668806167884213e+03,4.750000000000000000e+02
1.869668906174901167e+03,4.880000000000000000e+02
1.869669006181779196e+03,4.650000000000000000e+02
1.869669106188521255e+03,4.630000000000000000e+02
1.869669206195129618e+03,4.200000000000000000e+02
1.869669306201607014e+03,4.990000000000000000e+02
1.869669406207956172e+03,4.560000000000000000e+02
1.869669506214179819e+03,3.870000000000000000e+02
1.869669606220280002e+03,3.880000000000000000e+02
1.869669706226259450e+03,4.010000000000000000e+02
1.869669806232120663e+03,3.920000000000000000e+02
1.869669906237865689e+03,3.830000000000000000e+02
1.869670006243497028e+03,3.510000000000000000e+02
1.869670106249016726e+03,3.670000000000000000e+02
1.869670206254427285e+03,3.280000000000000000e+02
1.869670306259730523e+03,3.240000000000000000e+02
1.869670406264928715e+03,3.160000000000000000e+02
1.869670506270024134e+03,3.150000000000000000e+02
1.869670606275018599e+03,2.880000000000000000e+02
1.869670706279914157e+03,2.780000000000000000e+02
1.869670806284712853e+03,2.690000000000000000e+02
1.869670906289416507e+03,2.880000000000000000e+02
1.869671006294026938e+03,2.580000000000000000e+02
1.869671106298546192e+03,2.450000000000000000e+02
1.869671206302975861e+03,2.420000000000000000e+02
1.869671306307317991e+03,2.460000000000000000e+02
1.869671406311573946e+03,2.230000000000000000e+02
1.869671506315745773e+03,2.300000000000000000e+02
1.869671606319834609e+03,2.190000000000000000e+02
1.869671706323842955e+03,1.720000000000000000e+02
1.869671806327771719e+03,2.180000000000000000e+02
1.869671906331622722e+03,1.960000000000000000e+02
1.869672006335397555e+03,1.970000000000000000e+02
1.869672106339097581e+03,1.970000000000000000e+02
1.869672206342724394e+03,1.850000000000000000e+02
1.869672306346279129e+03,1.660000000000000000e+02
1.869672406349763605e+03,1.580000000000000000e+02
1.869672506353179187e+03,1.570000000000000000e+02
1.869672606356527012e+03,1.690000000000000000e+02
1.869672706359808672e+03,1.710000000000000000e+02
1.869672806363025529e+03,1.470000000000000000e+02
1.869672906366178267e+03,1.470000000000000000e+02
1.869673006369268933e+03,1.460000000000000000e+02
1.869673106372298207e+03,1.360000000000000000e+02
1.869673206375267455e+03,1.270000000000000000e+02
1.869673306378178040e+03,1.130000000000000000e+02
1.869673406381030873e+03,1.050000000000000000e+02
1.869673506383827316e+03,1.020000000000000000e+02
1.869673606386568281e+03,1.030000000000000000e+02
1.869673706389255130e+03,1.020000000000000000e+02
1.869673806391888775e+03,9.000000000000000000e+01
1.869673906394470123e+03,9.100000000000000000e+01
1.869674006397000312e+03,1.010000000000000000e+02
1.869674106399480479e+03,9.500000000000000000e+01
1.869674206401911533e+03,8.900000000000000000e+01
1.869674306404294384e+03,8.500000000000000000e+01
1.869674406406630169e+03,9.700000000000000000e+01
1.869674506408920024e+03,7.800000000000000000e+01
1.869674606411164177e+03,6.400000000000000000e+01
1.869674706413363765e+03,6.600000000000000000e+01
1.869674806415519924e+03,7.500000000000000000e+01
1.869674906417633338e+03,6.500000000000000000e+01
1.869675006419704914e+03,6.800000000000000000e+01
1.869675106421735563e+03,6.200000000000000000e+01
1.869675206423725967e+03,6.200000000000000000e+01
1.869675306425676808e+03,5.600000000000000000e+01
1.869675406427589223e+03,6.000000000000000000e+01
1.869675506429463894e+03,5.800000000000000000e+01
1.869675606431301276e+03,5.200000000000000000e+01
1.869675706433102278e+03,5.100000000000000000e+01
1.869675806434867582e+03,5.400000000000000000e+01
1.869675906436597870e+03,3.500000000000000000e+01
1.869676006438294053e+03,6.200000000000000000e+01
1.869676106439956584e+03,4.300000000000000000e+01
1.869676206441586146e+03,3.400000000000000000e+01
1.869676306443183421e+03,3.100000000000000000e+01
1.869676406444749318e+03,2.800000000000000000e+01
1.869676506446283838e+03,2.800000000000000000e+01
1.869676606447788345e+03,4.900000000000000000e+01
1.869676706449262838e+03,3.400000000000000000e+01
1.869676806450708000e+03,3.300000000000000000e+01
1.869676906452124740e+03,3.300000000000000000e+01
1.869677006453513513e+03,2.700000000000000000e+01
1.869677106454874320e+03,2.500000000000000000e+01
1.869677206456208751e+03,3.400000000000000000e+01
1.869677306457516806e+03,1.900000000000000000e+01
1.869677406458798487e+03,1.900000000000000000e+01
1.869677506460054929e+03,3.000000000000000000e+01
1.869677606461286587e+03,2.100000000000000000e+01
1.869677706462493916e+03,2.600000000000000000e+01
1.869677806463677143e+03,2.400000000000000000e+01
1.869677906464837179e+03,2.500000000000000000e+01
1.869678006465973795e+03,2.400000000000000000e+01
1.869678106467088355e+03,1.500000000000000000e+01
1.869678206468180633e+03,1.600000000000000000e+01
1.869678306469251311e+03,1.700000000000000000e+01
1.869678406470301070e+03,1.700000000000000000e+01
1.869678506471329683e+03,1.700000000000000000e+01
1.869678606472338060e+03,1.600000000000000000e+01
1.869678706473326656e+03,9.000000000000000000e+00
1.869678806474295470e+03,1.000000000000000000e+01
1.869678906475244958e+03,1.200000000000000000e+01
1.869679006476175800e+03,1.200000000000000000e+01
1.869679106477088226e+03,1.000000000000000000e+01
1.869679206477982461e+03,7.000000000000000000e+00
1.869679306478859189e+03,1.100000000000000000e+01
1.869679406479718637e+03,6.000000000000000000e+00
1.869679506480560804e+03,7.000000000000000000e+00
1.869679606481386145e+03,9.000000000000000000e+00
1.869679706482195343e+03,4.000000000000000000e+00
1.869679806482988624e+03,5.000000000000000000e+00
1.869679906483766445e+03,5.000000000000000000e+00
1.869680006484528349e+03,7.000000000000000000e+00
1.869680106485275473e+03,5.000000000000000000e+00
1.869680206486007592e+03,6.000000000000000000e+00
1.869680306486725385e+03,7.000000000000000000e+00
1.869680406487428854e+03,4.000000000000000000e+00
1.869680506488118453e+03,7.000000000000000000e+00
1.869680606488794410e+03,2.000000000000000000e+00
1.869680706489456952e+03,8.000000000000000000e+00
1.869680806490106534e+03,4.000000000000000000e+00
1.869680906490742927e+03,8.000000000000000000e+00
1.869681006491367043e+03,3.000000000000000000e+00
1.869681106491978653e+03,5.000000000000000000e+00
1.869681206492577985e+03,1.000000000000000000e+00
1.869681306493165721e+03,1.000000000000000000e+00
1.869681406493741633e+03,3.000000000000000000e+00
1.869681506494306177e+03,5.000000000000000000e+00
1.869681606494859579e+03,0.000000000000000000e+00
1.869681706495402068e+03,3.000000000000000000e+00
1.869681806495933870e+03,4.000000000000000000e+00
1.869681906496454985e+03,2.000000000000000000e+00
1.869682006496965869e+03,1.000000000000000000e+00
1.869682106497466521e+03,1.000000000000000000e+00
1.869682206497957395e+03,3.000000000000000000e+00
1.869682306498438493e+03,1.000000000000000000e+00
1.869682406498910041e+03,3.000000000000000000e+00
1.869682506499372266e+03,1.000000000000000000e+00
1.869682606499825397e+03,0.000000000000000000e+00
1.869682706500269433e+03,0.000000000000000000e+00
1.869682806500704828e+03,2.000000000000000000e+00
1.869682906501131583e+03,1.000000000000000000e+00
1.869683006501549698e+03,1.000000000000000000e+00
1.869683106501959855e+03,0.000000000000000000e+00
1.869683206502361600e+03,1.000000000000000000e+00
1.869683306502755386e+03,0.000000000000000000e+00
